,label,tweet,label_id,clean_teks
93,love,"halohaa selamat siang Denise Udah pulang sekolah belum nih ? Jangan lupa makan siang ya, oh iya gimana udah sehatan kan kamu ? Kalo emang masih kurang sehat ya banyakin istirahat aja sekarang"" Kk selalu nunggu kok tweet"" dari k",3,halohaa selamat siang denise pulang sekolah nih lupa makan siang ya oh iya gimana sehat sehat ya banyak istirahat kakak nunggu tweet k
94,anger,"Itu lah bodoh mu bong.. disuruh baca, tidak mau baca... PBB CIKAL BAKALNYA DARI MASYUMI , PBB =KELUARGA BESAR BULAN BINTANG = MASYUMI dasar bong200",0,bodoh mu bong suruh baca baca pbb cikal bakal masyumi pbb keluarga bintang masyumi dasar bong
95,fear,Mudah2an sudah terupload smua sebelum z mudik Karna fans modal quota pun butuh daerah dengan jaringan yang bagus.. hiksss Hitungan jam juga br slsi kalo z mo donlot ini di rumahku pi ,1,mudah terupload z mudik fans modal quota butuh daerah jaring bagus hiksss hitung jam br slsi z download rumah pi
96,anger,Orang pendukung khilafah memang harus di black mail [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL],0,orang dukung khilafah black mail username username username username username username username username username username username username username username url
97,anger,"jangan sok akrab ye mention mention gue , maling dulu aje yg bener nanti kalo udah sukses jadi malingnye baru gue bales mentionan lu lu pada .. #SalamSatuNyaliLari #BonekJancuk [URL]",0,sok akrab ye mention mention maling sukses malingnye balas mentionan salamsatunyalilari bonekjancuk url
98,happy,"Alhamdulillah Prof, setelah berbicara semalam di [USERNAME] adem rasanya, semoga membawa keberkahan. Aamiin Yaa Rabbal 'Aalamiin.",2,alhamdulillah prof bicara malam username adem moga bawa berkah amin yaa rabbal aalamiin
99,happy,"Keren!! Kira-kira masih ada nggak yg bilang Pak [USERNAME] anti-islam? 3,5 triliun, 142 hektar, jadi kampus rujukan Islam dunia sekelas Al-Azhar. Belum lagi proyek Ponpes, madrasah, Masjid dan fasilitas ummat lain. Kl ada yg masih bilang Beliau an",2,keren kirakira bilang username antiislam triliun hektar kampus rujuk islam dunia kelas alazhar proyek ponpes madrasah masjid fasilitas ummat bilang beliau an
100,anger,"[USERNAME] saya kan datang untuk bertanya, kemudian ngobrol tuh sama mba mba Help desk. tapi saya tetep ga ngerti karena ga dapet jawaban yg menjawab pertanyaan saya. trus mbanya lama lama agak emosi, yaudah makin ga kejawab dong, trus saya pulang.",0,username bicara tuh mba mba help desk ngerti mbanya emosi yaudah jawab pulang
101,anger,"Sering tuh gua digituin pas kalo baru ketemu Apsara lagi ""kok perawatannya makin banyak? Makin gendut aja sih "" wah senyum aja iya2in aja dalem hati ""bacot lu anjing""",0,tuh digituin pas ketemu apsara awat gendut sih senyum iya hati bacot anjing
102,fear,"kalo sifat buruk mungkin bisa dirubah dengan bertambahnya umur atau berubahnya keadaan. kalo kebiasaan buruk mungkin sulit ya? karena semacam udah jadi hobi, gitu ga sih?",1,sifat buruk rubah tambah umur ubah biasa buruk sulit ya hobi sih
103,fear," berdesakan..bejubelan, di kRL adalah salah satu godaan dalam berpuasa.....apalagi d dpn nya ada wanita cantik sambil ngunyah tahu gejrot...hehe..",1,berdesakanbejubelan krl salah goda berpuasaapalagi d nya wanita cantik kunyah gejrothehe
104,anger,[USERNAME] #belanjaitugakribet ternyata cm slogan doang.stelah dkomplen ternyata dbatalin sepihak. Dan nama besar itu ndak jaminan keprofesionalan ya..trus nyampein ke pihak official store klo sy yg batalin..pdhl samsek ga sy batalin.jd skrg sy udh tau kal,0,username belanjaitugakribet slogan doangstelah dkomplen dbatalin nama jamin profesional yatrus nyampein official store batalinpdhl samsek batalinjd kal
105,happy,Happy birthday to us [USERNAME] and happy 6th anniv wkwkwk Bentar lagi kita putus huhu aku harus cari pacar baru :3 [URL],2,happy birthday to us username and happy th anniv wkwkwk bentar putus huhu cari pacar url
106,fear,Terus.. Baca komen2nya pada bilang kalo musik itu haram. Dan bla bla. Nah disini aku tau. Kalo fanatik kan emang gaboleh. Tp kalau sekedar suka gitu gimana?,1,baca komennya bilang musik haram bla bla fanatik dar suka gimana
107,happy,"Rabu, 06-06-2018, anakbujangku selesai menempuh pendidikan di TK Bhakti Ibu, Bakauheni. Eit, ternyata ia dapat piala jugak hehehe",2,rabu anakbujangku selesai tempuh didik tk bhakti bakauheni eit piala jugak hehehe
108,anger,SAYA HIDUP DIZAMAN PRESIDEN HEBAT YAITU SOEHARTO.. Beliau Buat Aman dan tenang untuk Masyarakat..... Tetapi tidak tenang untuk: Kaum PKI Kaum Rampok Kaum Bandit Kaum yg ingin jadi pejabat negara tapi otaknya kosong. Hanya kaum itulah yg Tidak Suka Bapak SOEHARTO [URL],0,hidup zaman presiden hebat soeharto beliau aman tenang masyarakat tenang kaum pki kaum rampok kaum bandit kaum jabat negara otak kosong kaum suka soeharto url
109,happy,"Bersama segenap dewan guru.. Terimakasih telah membimbing anak kami selama ini, Bu.. Semoga ibu-ibu semua dimudahkan segala urusannya, dan ilmu yang ibu ajarkan menjadi amal jariah yang pahalanya akan terus mengalir ke ibu, selamanya.. [URL]",2,segenap dewan guru terimakasih bimbing anak bu moga ibuibu mudah urus ilmu ajar amal jariah pahala alir url
110,anger,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",0,cuek sih risih nyaman ya hati pokok ajak nongkrong breng
111,sadness,"Bagi anda anda yg dianugerahi gigi rapi dari lahir, bersyukurlah ! Karena pake behel ternyata lebih sakit daripada sakit hati. #menurutguesih",4,anugerah gigi rapi lahir syukur pakai behel sakit sakit hati menurutguesih
112,happy," Alhamdulillah Pie,,di RSUP Kariadi ini bener2 diurus, jd sudah gak panas tinggi lg soalnya langsung dikasih Paracetamol yg botolan",2,alhamdulillah piedi rsup kariadi urus panas langsung kasih paracetamol botol
113,anger,"Melihat udah terlalu banyak [USERNAME] project yang jatohnya malah jadi scam dan fraud, asli gue pengen coba deh bawa mereka sama creator creator mereka yang udah bawa kabur duit banyak orang (termasuk gue) ke ranah hukum Indonesia.",0,username project jatohnya scam fraud asli coba deh bawa creator creator bawa kabur duit orang ranah hukum indonesia
114,anger,"Soal Via Vallen, Gue Sepakat Sama Nikita Mirzani jangan lebay! Kalau Gak Suka Di gituin, tinggal tolak dan block tu orang, jgn di share2 jadi konsumsi publik! Kek ingin menampilkan kepolosan tak berdosa gimana gituu.. #menurutkusih ",0,via vallen sepakat nikita mirzani lebay suka tinggal tolak block orang share konsumsi publik kek tampil polos dosa gimana gituu menurutkusih
115,fear,"Baru 'ngerusuh' di balai desa Terus pas mau pulang tadi, bu lurah nanya, ""Mba Ulfah... itu temannya yang satu ke mana sih, kok ndak kelihatan?"" ""Hah? Teman saya buk? O.o"" Bu Lurah: ""Iya, yang biasa bareng, dari senin ndak berangkat lho."" WAIT, DARI SENIN????",1,ngerusuh balai desa pas pulang bu lurah mba ulfah teman sih hah teman buk oo bu lurah iya bareng senin berangkat lho wait senin
116,fear,"Mba PPS: ""Tuh, pasti ada apa-apa.... mba Ulfa juga pasti ngerasa ini kok ga ada."" ""....Sebentar, sebentar..."" DIA KENAPA LAGI SIH, DARI SENIN GA BERANGKAT :""( Bikin khawatir aja T.T",1,mba pps tuh apaapa mba ulfa sebentar sebentar sih senin berangkat bikin khawatir tt
117,anger,"Hadeh ini lagi Satu Cewe yg udh pikirannya jahat, jari jarinya jahat. Dinikmati? Heh mbak emang penyanyi dangdut itu auto lonte? Lonte juga bisa kena sexual harassment mbaaaak.",0,aduh cewek pikir jahat jari jari jahat nikmat heh mbak nyanyi dangdut auto lonte lonte kena sexual harassment mbaaaak
118,sadness,"lu ngapa si galau mulu:( lu kalo galau banyak diem, kalau lg seneng gabisa diem. Mangat dong kak nanas seneng itu bisa nularin ke orang2 loh:( wkwk",4,ngapa si galau galau diam senang diam mangat kak nanas senang nularin orang loh wkwk
119,anger,Sudah berjuta kali bong dikasih tau.. Pak Harto hanya kejam : Pki Bandit Rampok Lo keturunan kelompok mana bong??? Hahahahaha,0,juta kali bong kasih harto kejam pki bandit rampok turun kelompok bong hahahahaha
120,happy,"Sebentar lagi ketemu krucil-krucil ponakan yang gemesin banget, suka nya minta main berantem-beranteman. Seru sih meskipun ya resiko pada pegel-pegel nantinya, sedikit-sedikit sambil ngajarin berhitung agar #JadiLebihBaik lagi Nanti pas masuk sekolah",2,sebentar ketemu krucilkrucil ponakan gemesin suka nya main berantemberanteman seru sih ya resiko pegelpegel sedikitsedikit ngajarin hitung jadilebihbaik pas masuk sekolah
121,anger,"Lalu bagaimana dengan negara? Mereka akan kehilangan banyak pendapatan dari cukai rokok. Hutang negara akan semakin banyak. Ah, itu kan hanya pembenaranmu saja. Coba lihat ini! Bagaimana? Apa pendapatmu masih sama? [URL]",0,negara hilang dapat cukai rokok hutang negara ah benar coba lihat dapat url
122,fear,"Eh tapi numbuhin brewok juga buat nyenengin diri sendiri sih, compliment dari sesama cowok bonus lah. Tapi ga dirawat dikit langsung tumbuh liar atau gatel banget",1,eh numbuhin brewok nyenengin sih compliment cowok bonus rawat langsung tumbuh liar gatal
123,anger,"Kosan deket kantor, dateng paling telat, trus kalo siang tidur pula selonjoran di sofa. Temen kantor kaya gini emang perlu dikatain tai sih.",0,kost deket kantor telat siang tidur selonjor sofa teman kantor kaya gin dikatain tahi sih
124,anger,"si [USERNAME] ini ngga bisa seenak dewe melepaskan tanggung jawab ke backers cuma berdasarkan ToC antara Kickstarter selaku penyedia platform crowd-funding, creators, dan backers. ToC tetap tunduk ke hukum yang berlaku di governing law si ToC. Gue mau cari legal loophole nya. [URL]",0,si username enak dewe lepas tanggung backers dasar toc kickstarter sedia platform crowdfunding creators backers toc tunduk hukum laku governing law si toc cari legal loophole nya url
125,sadness,Ada anak sma habis perpisahan atau semacam wisuda sekolah. Foto bareng sama temen-temennya sejawat dgn pakai kebaya lalu di post di IG dengan caption 'Nanti siapa ya yang bakal nikah duluan'. Ku langsung tertunduk lesu dan seraya ingin minum extra joss. Cuk.,4,anak sma habis pisah wisuda sekolah foto bareng tementemennya jawat pakai kebaya post ig caption ya nikah duluan ku langsung tunduk lesu seraya minum extra joss jancuk
126,happy,"Awak sih jd org slow, mau di omongin a to z asal ale bnyk makan, ngga cranky, berat naik udh bahagia. Mslh apapun jd kyk ngga ada. Ibu2 bgt sih skrg",2,awak sih orang slow omongin a to z ale makan cranky berat bahagia apa sih
127,anger,Ganti presiden? Siapa takut...hanya siapa calonnya? Apa si doi yg onoh? Ih gak syudih,0,ganti presiden takuthanya calon si doi onoh ih syudih
128,anger,"Para penipu ,kasihan ibukota negara gw di pimpin sama mereka2 yg haus jabatan tanpa mementingkan rakyatnya ,,,tai buat [USERNAME] [USERNAME]",0,tipu kasihan ibukota negara pimpin haus jabat penting rakyat tahi username username
129,fear,"Perginya diantar sama teman, gak bawa HP. Udah janjian biar dijemput jam setengah 2. Krna sayanya ketiduran, dan yg jemput gak nongol2, bingung mau gmna. Akhirnya jalan kaki 2 km siang bolong. Ngeri kali lahh~~ vanashh syekaleh vemirsyahh",1,pergi antar teman bawa hp janji biar jemput jam saya tidur jemput nongol bingung jalan kaki siang bolong ngeri kali lahh vanashh syekaleh vemirsyahh
130,sadness,"iya, kamu laki-laki, sang pengambil keputusan. tapi kan aku juga ingin dianggap, diajak berdiskusi, dimintai pendapat, diajak mencari jalan keluar, atau sekadar ditenangkan kecemasannya. aku ini ada. jangan hidup sendiri. [USERNAME]",4,iya lakilaki sang ambil putus anggap ajak diskus dapat ajak cari jalan tenang cemas hidup username
131,sadness,"Akhirnya ingin berkata juga, aku ga mau sakit, knp migrain ini harus dtg saat lagi byk2nya masalah yg membutuhkan tenaga mikir, apalagi bentar lg harus mudik. Ya Allah kenapa coba ",4,sakit migrain byknya butuh tenaga mikir bentar mudik ya allah coba
132,happy,"Pengen cerita dari kemaren gak sempet. Beberapa hari yg lalu tarawih di masjid gak konsen banget posisi lagi apes. Gimana gak, posisi solat di shaf depan ada mas2 pake sarung trus sarung nya nyeplak pantatnya pas banget, ketat. Kampret, pen ngakak tp lagi solat. Syit.",2,cerita kemarin sempet tarawih masjid konsentrasi posisi apes gimana posisi solat shaf mas pakai sarung sarung nya nyeplak pantat pas ketat kampret pen bahak solat syit
133,happy,Congratulation [USERNAME] semoga dilancarkan dan dapat kesempatan memandang orang orang di panggung [USERNAME] Break a leg!!! [URL],2,congratulation username moga lancar sempat pandang orang orang panggung username break a leg url
134,fear,"Gak jamin deh. Tapi gemana pak Police [USERNAME] , siap gak kerja tanpa pungli dan sejenisnya. Korup, pungli itu bagai addicted. Sekali nyoba, keenakan. Nambah lagi deh. #generasiantikorupsi",1,jamin deh gana police username kerja pungli jenis korup pungli addicted coba enak deh generasiantikorupsi
135,anger,"Looh, kok merendahkan semangat perlindungan perempuan sih? Justru jadi cewek itu kudu tegas dan galak sama laki2 kek gitu! Di block aja udah..ngapain di share2 sampe se indonesia tau",0,looh rendah semangat lindung perempuan sih cewek kudu galak laki kek block udahngapain share indonesia
136,sadness,"Udah semingguan ga ada kabar wkwkwkwk Akunya sibuk ngurus rapot sama ijazah anak :""( Terus ga nanya kabarnya dia juga selama seminggu Sahabat macam apa kamu :""(",4,minggu kabar wkwkwkwk aku sibuk urus rapot ijazah anak kabar minggu sahabat
137,sadness,haaaa syabar ajaaa... beloman waktunya buat ikutttt... pemerintah ajanihhh yg ketumbenan ngasih liburnya kepanjangaaannnnnn :((((,4,haaaa syabar ajaaa bom ikutttt perintah ajanihhh tumben kasih libur kepanjangaaannnnnn
138,anger,Dimohon jangan paksa saya buat include dmn. Harap sopan dan jelas kalo mau bo jangan labil! Gajelas will be block!!!!!!! Tentu saja yg sudah taatin rule saya utamakan,0,mohon paksa include mana harap sopan bo labil will be block taatin rule utama
139,anger,"Pembukaan tidak pernah di AMANDEMEN CEBONG BUSUK ATAS BERKAT RAHMAT ALLAH YANG MAHA KUASA... LO BACA PEMBUKAAN UUD1945, DISITU SEMUA DASAR NEGARA R.I BONG20O MEMANG BONGAK",0,buka amandemen cebong busuk berkat rahmat allah maha kuasa baca buka uud situ dasar negara ri bongo bongak
140,anger,"apa sih susahnya mengapresiasi sedikit aja sama apa yang udh dilakuin oranglain dgn ngasih hak nya tepat waktu, dikira gapnya kebutuhan kali ya?giliran masalah kerjaan no 1 mau lg ijin/libur ttp ae dihajar trs! Ketjewalah saya:(:(",0,sih susah apresiasi dilakuin oranglain kasih hak nya gap butuh kali yagiliran kerja no ijinlibur ae hajar ketjewalah
141,anger," Ya tutup matalah krn. Pejabat bkn cuma pinter tp tau etika masa dlm satu kabinet main nyerang, berani y berani tp etika dmna emg kabinet gundul",0,ya tutup mata jabat pintar etika kabinet main nyerang berani y berani etika mana kabinet gundul
142,happy,"Ngapain pada rame mikir nyari baju lebaran, emang harus ya? Kalau aq mah tiap hari pake baju lebaran,.. Soalnya kl pake baju sempitan... Ngaaap.. #iyainajabiarcepet",2,ngapain ramai mikir cari baju lebaran ya mah pakai baju lebaran pakai baju sempit ngaaap iyainajabiarcepet
143,happy,"Lewat tengah hari, semoga harimu menyenangkan ya, yuk semangat!",2,moga hari senang ya yuk semangat
144,sadness,"Gw tu biasa beli shopee pake atm manual asal cocok jumlahnya di verifikasi otomatis, eh ini keenakan jadi teledor pake akun sepupu gw malah ga otomatis pesanannnya kecancel ya allah malih gw kapan ya berenti goblok",4,beli shopee pakai atm manual cocok verifikasi otomatis eh enak teledor pakai akun sepupu otomatis pesanannnya kecancel ya allah malih ya henti goblok
145,sadness,"Kayanya gw kalo shopee emang jangan nitip akun orang deh, mo irit ongkir apa gmana, dulu nitip firsta pesen lenti donghan, yg datang boneka pokemon",4,kayak shopee nitip akun orang deh irit ongkir nitip firsta pesan lenti donghan boneka pokemon
146,happy,Terima kasih temen2 HMJ D3 Keperawatan Stikes Al Irsyad Cilacap sudah berbagi kebahagiaan bersama mbah kakung dan mbah putri [USERNAME] [URL],2,terima kasih teman hmj d awat stikes al irsyad cilacap bagi bahagia mbah kakung mbah putri username url
147,sadness,Gue nggak suka nggak seneng sama yang namanya maling. Cuma gue juga gak seneng kalau maling digebukin sampai bonyok banget apalagi sampai dibakar dan dibunuh.,4,suka senang nama maling senang maling digebukin bonyok bakar bunuh
148,anger,"Manusia rakus bunda, menteri udah advokat dirampok juga, banyak tahu rahasia negara waktu di istana sama orba, bandit bingit",0,manusia rakus bunda menteri advokat rampok rahasia negara istana orba bandit bingit
